speciesId,phylum,class,subclass,order,sub-order,infraorder,section,subsection,superfamily,family,subfamily,tribe,genus,subgenus,species,subspecies,taxonName,cleanup changes,source_file,Data cleanup changes,Unnamed: 17,subphylum,taxon,Unnamed: 19,14, speciesId,data cleanup changes,query,issue,query ,superorder,domain ,kingdom,Unnamed: 16,Unnamed: 18,section/parvorder,changes,Column,Column2,Column3,Column4,Column5,Column6,Column7,infraclass,commonName,Unnamed: 21,subphylum ,cleanup changes/comments,species2,Column8,Column9,cleanup changes ,Unnamed: 22,Unnamed: 20,clade 1,clade 2,clade 3,Unnamed: 23
A-Arth-Arac-Aran-000066,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Araneidae,,,Parawixia,,dehaani,,<i>Parawixia dehaani</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000067,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Araneidae,,,Cyrtarachne,,bufo,,<i>Cyrtarachne bufo</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000068,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Araneidae,,,Argiope,,dang,,<i>Argiope dang</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000069,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Corinnidae,,,Echinax,,oxyopoides,,<i>Echinax oxyopoides</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000070,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Salticidae,,,Harmochirus,,brachiatus,,<i>Harmochirus brachiatus</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000071,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Sparassidae,,,Heteropoda,,boiei,,<i>Heteropoda boiei</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000072,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Araneidae,,,Cyclosa,,insulana,,<i>Cyclosa insulana</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000073,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Araneidae,,,Eriovixia,,laglaizei,,<i>Eriovixia laglaizei</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000074,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Araneidae,,,Araneus,,nox,,<i>Araneus nox</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000075,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Sparassidae,,,Pandercetes,,,,<i>Pandercetes</i> sp.,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000076,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Araneidae,,,Argiope,,mangal,,<i>Argiope mangal</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000077,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Araneidae,,,Cyrtophora,,moluccensis,,<i>Cyrtophora moluccensis</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000078,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Pisauridae,,,Dolomedes,,,,<i>Dolomedes</i> sp.,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000079,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Araneidae,,,Macracantha,,arcuata,,<i>Macracantha arcuata</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000080,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Sparassidae,,,Pandercetes,,,,<i>Pandercetes</i> sp.,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000081,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Pisauridae,,,Hygropoda,,,,<i>Hygropoda</i> sp.,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000082,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Salticidae,,,Portia,,crassipalpis,,<i>Portia crassipalpis</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000083,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Salticidae,,,Plexippus,,paykulli,,<i>Plexippus paykulli</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000084,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Salticidae,,,Toxeus,,maxillosus,,<i>Toxeus maxillosus</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000085,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Araneidae,,,Nephilengys,,malabarensis,,<i>Nephilengys malabarensis</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000086,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Thomisidae,,,Angaeus,,rhombifer,,<i>Angaeus rhombifer</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000087,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Thomisidae,,,Thomisus,,perspicillatus,,<i>Thomisus perspicillatus</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000088,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Tetragnathidae,,,Tylorida,,striata,,<i>Tylorida striata</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000089,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Salticidae,,,Siler,,semiglaucus,,<i>Siler semiglaucus</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Aran-000090,Arthropoda,Arachnida,,Araneae,,Araneomorphae,,,,Salticidae,,,Viciria,,pavesii,,<i>Viciria pavesii</i>,,(back+checked) Database - A-Arth-Arac-Araneae.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Opil-000001,Arthropoda,Arachnida,,Opiliones,Laniatores,Grassatores,,,,Sandokanidae,,,Sandokan,,,,<i>Sandokan</i> sp.,,(back+checked) Database - A-Arth-Arac-Opiliones.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Opil-000002,Arthropoda,Arachnida,,Opiliones,,,,,,,,,,,,,Opiliones sp. ZRCBDP_0071973,,(back+checked) Database - A-Arth-Arac-Opiliones.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Scor-000001,Arthropoda,Arachnida,,Scorpiones,,,,,Scorpionoidea,Buthidae,,,Lychas,,scutilus,,<i>Lychas scutilus</i>,,(back+checked) Database - A-Arth-Arac-Scorpiones.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Scor-000002,Arthropoda,Arachnida,,Scorpiones,,,,,,,,,,,,,Scorpiones sp. ZRCBDP_0071969,,(back+checked) Database - A-Arth-Arac-Scorpiones.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Scor-000003,Arthropoda,Arachnida,,Scorpiones,,,,,,,,,,,,,Scorpiones sp. ZRCBDP_0072011,,(back+checked) Database - A-Arth-Arac-Scorpiones.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Arac-Thel-000001,Arthropoda,Arachnida,,Uropygi,,,,,,Thelyphonidae,,,Thelyphonus,,,,<i>Thelyphonus</i> sp. ZRCBDP0071876,,(back+checked) Database - A-Arth-Arac-Uropygi (Thelyphonida).xlsx,,Removed Thelyphonida from suborder as it doesn’t exist in taxonomy COL or GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000001,Arthropoda,Malacostraca,,Amphipoda,,,,,Corophioidea,Ampithoidae,,,Ampithoe,,,,<i>Ampithoe</i> cf. <i>cookana</i>,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Ampithoidae,"class Crustacea is cladistic and not on COL, wiki and WoRMS say subphylum, class replaced with Malacostraca for all Amphipoda entries (COL, GBIF, WoRMS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000002,Arthropoda,Malacostraca,,Amphipoda,,,,,Corophioidea,Ampithoidae,,,Ampithoe,,,,<i>Ampithoe</i> sp. 1,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Ampithoidae,genus Amphithoe synonym of Ampithoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000003,Arthropoda,Malacostraca,,Amphipoda,,,,,Corophioidea,Ampithoidae,,,Ampithoe,,,,<i>Ampithoe</i> sp. 2,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Ampithoidae,genus Amphithoe synonym of Ampithoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000004,Arthropoda,Malacostraca,,Amphipoda,,,,,Gammaridea,Ampeliscidae,,,Byblis,,kallartha,,<i>Byblis kallarthra</i>,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Ampeliscidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000005,Arthropoda,Malacostraca,,Amphipoda,,,,,Gammaridea,Ampeliscidae,,,Byblis,,,,<i>Byblis</i> sp.,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Ampeliscidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000007,Arthropoda,Malacostraca,,Amphipoda,,,,,Hadzioidea,Maeridae,,,Ceradocus,,,,<i>Ceradocus</i> sp. 1,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Maeridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000008,Arthropoda,Malacostraca,,Amphipoda,,,,,Hadzioidea,Maeridae,,,Ceradocus,,,,<i>Ceradocus</i> sp. 2,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Maeridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000019,Arthropoda,Malacostraca,,Amphipoda,,,,,Lysianassoidea,Lysianassidae,,,Charcotia,,,,<i>Charcotia</i> sp.,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Lysianassidae,genus Waldeckia synonym of Charcotia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000009,Arthropoda,Malacostraca,,Amphipoda,,,,,Talitroidea,Talitridae,,,Floresorchestia,,malayensis,,<i>Floresorchestia malayensis</i>,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Talitridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000010,Arthropoda,Malacostraca,,Amphipoda,,,,,Gammaridea,Leucothoidae,,,Leucothoe,,,,<i>Leucothoe</i> sp.,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Leucothoidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000011,Arthropoda,Malacostraca,,Amphipoda,,,,,Gammaridea,Maxillipiidae,,,Maxillipius,,,,<i>Maxillipius</i> sp.,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Maxillipiidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000012,Arthropoda,Malacostraca,,Amphipoda,,,,,Hadzioidea,Maeridae,,,Parelasmopus,,cymatilis,,<i>Parelasmopus cymatilis</i>,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Maeridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000014,Arthropoda,Malacostraca,,Amphipoda,,,,,Caprelloidea,Podoceridae,,,Podocerus,,cyrenensis,,<i>Podocerus cyrenensis</i>,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Podoceridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000079,Arthropoda,Malacostraca,,Amphipoda,,,,,,Dexaminidae,,,Polycheria,,,,<i>Polycheria</i> sp.,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Dexaminidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000016,Arthropoda,Malacostraca,,Amphipoda,,,,,Talitroidea,Hyalidae,,,Protohyale,,,,<i>Protohyale</i> sp.,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Hyalidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000017,Arthropoda,Malacostraca,,Amphipoda,,,,,Lysianassoidea,Lysianassidae,,,Pseudambasia,,,,<i>Pseudambasia</i> sp.,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Lysianassidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000018,Arthropoda,Malacostraca,,Amphipoda,,,,,Talitroidea,Talitridae,,,Talorchestia,,,,<i>Talorchestia</i> sp.,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Talitridae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000022,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 1,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000031,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 10,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000032,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 11,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000033,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 12,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000034,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 13,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000035,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 14,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000036,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 15,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000037,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 16,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000038,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 17,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000039,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 18,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000040,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 19,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000023,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 2,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000041,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 21,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000042,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 22,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000043,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 23,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000044,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 24,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000045,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 25,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000046,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 26,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000047,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 27,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000048,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 28,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000049,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 29,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000024,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 3,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000050,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 30,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000051,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 31,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000052,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 32,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000053,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 33,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000054,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 34,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000055,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 35,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000056,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 36,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000057,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 37,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000058,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 38,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000059,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 39,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-Arth-Crus-Amphipoda-000025,Arthropoda,Malacostraca,,Amphipoda,,,,,,,,,,,,,Amphipoda sp. 4,,(back+checked) Database - A-Arth-Crus-Amphipoda.xlsx,,,Crustacea,A-Arth-Crus-Amphipoda-Unidentified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
